REF_DATE,GEO,DGUID,Overtime,North American Industry Classification System (NAICS),UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2015-02-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.9,A,,,1
2015-03-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.4,A,,,1
2015-04-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.7,A,,,1
2015-05-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.6,A,,,1
2015-06-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.1,A,,,1
2015-07-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.2,A,,,1
2015-08-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.4,A,,,1
2015-09-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.1,A,,,1
2015-10-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.9,A,,,1
2015-11-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.6,A,,,1
2015-12-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,27.5,A,,,1
2016-01-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.4,A,,,1
2016-02-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.8,A,,,1
2016-03-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.8,A,,,1
2016-04-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.6,A,,,1
2016-05-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.8,A,,,1
2016-06-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.2,A,,,1
2016-07-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.8,A,,,1
2016-08-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.1,A,,,1
2016-09-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.2,A,,,1
2016-10-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.1,A,,,1
2016-11-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.4,A,,,1
2016-12-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.5,A,,,1
2017-01-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.7,A,,,1
2017-02-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.1,A,,,1
2017-03-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29,A,,,1
2017-04-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.2,A,,,1
2017-05-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.6,A,,,1
2017-06-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.4,A,,,1
2017-07-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30,A,,,1
2017-08-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.1,A,,,1
2017-09-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.3,A,,,1
2017-10-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.4,A,,,1
2017-11-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.6,A,,,1
2017-12-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.6,A,,,1
2018-01-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.9,A,,,1
2018-02-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28,A,,,1
2018-03-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.7,A,,,1
2018-04-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.7,A,,,1
2018-05-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.7,A,,,1
2018-06-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.9,A,,,1
2018-07-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.7,A,,,1
2018-08-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.8,A,,,1
2018-09-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.4,A,,,1
2018-10-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.5,A,,,1
2018-11-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.2,A,,,1
2018-12-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.7,A,,,1
2019-01-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.8,A,,,1
2019-02-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.9,A,,,1
2019-03-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.9,A,,,1
2019-04-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.3,A,,,1
2019-05-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.5,A,,,1
2019-06-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.4,A,,,1
2019-07-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.3,A,,,1
2019-08-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.5,A,,,1
2019-09-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30,B,,,1
2019-10-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.7,A,,,1
2019-11-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.8,A,,,1
2019-12-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.9,A,,,1
2020-01-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.3,A,,,1
2020-02-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,27.3,A,,,1
2020-03-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,26.8,B,,,1
2020-04-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.5,A,,,1
2020-05-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,31,B,,,1
2020-06-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.1,A,,,1
2020-07-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.5,A,,,1
2020-08-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30,A,,,1
2020-09-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.7,A,,,1
2020-10-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.6,A,,,1
2020-11-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.9,A,,,1
2020-12-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.9,B,,,1
2021-01-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.8,A,,,1
2021-02-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.2,A,,,1
2021-03-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.8,A,,,1
2021-04-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,31,A,,,1
2021-05-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.6,B,,,1
2021-06-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,31.5,A,,,1
2021-07-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.8,A,,,1
2021-08-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.9,B,,,1
2021-09-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.8,B,,,1
2021-10-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.3,B,,,1
2021-11-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30,A,,,1
2021-12-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.6,A,,,1
2022-01-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.5,A,,,1
2022-02-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.8,A,,,1
2022-03-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.3,B,,,1
2022-04-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.9,B,,,1
2022-05-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.7,A,,,1
2022-06-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.5,C,,,1
2022-07-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.7,B,,,1
2022-08-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.6,A,,,1
2022-09-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.7,B,,,1
2022-10-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.6,B,,,1
2022-11-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.7,A,,,1
2022-12-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.5,A,,,1
2023-01-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.8,A,,,1
2023-02-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,28.9,A,,,1
2023-03-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30,A,,,1
2023-04-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,29.7,A,,,1
2023-05-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.7,B,,,1
2023-06-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.8,A,,,1
2023-07-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.5,B,,,1
2023-08-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.6,B,,,1
2023-09-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.1,B,,,1
2023-10-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.3,B,,,1
2023-11-01,Canada,2021A000011124,Including overtime,Other services (except public administration) [81],Hours,152,units,0,v1593836,1.1.377,30.1,B,,,1
2001-01-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2001-02-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2001-03-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2001-04-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2001-05-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2001-06-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2001-07-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2001-08-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2001-09-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2001-10-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2001-11-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2001-12-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2002-01-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2002-02-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2002-03-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2002-04-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2002-05-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2002-06-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2002-07-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2002-08-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2002-09-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2002-10-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2002-11-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2002-12-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2003-01-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2003-02-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2003-03-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2003-04-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2003-05-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2003-06-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2003-07-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2003-08-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2003-09-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2003-10-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2003-11-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2003-12-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2004-01-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2004-02-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2004-03-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2004-04-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2004-05-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2004-06-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2004-07-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2004-08-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2004-09-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2004-10-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2004-11-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2004-12-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2005-01-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2005-02-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2005-03-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2005-04-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2005-05-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2005-06-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2005-07-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2005-08-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2005-09-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2005-10-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2005-11-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2005-12-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2006-01-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2006-02-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2006-03-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2006-04-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2006-05-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2006-06-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2006-07-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2006-08-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2006-09-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2006-10-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2006-11-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2006-12-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2007-01-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2007-02-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2007-03-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2007-04-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2007-05-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2007-06-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2007-07-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2007-08-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2007-09-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2007-10-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2007-11-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2007-12-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2008-01-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2008-02-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2008-03-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2008-04-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2008-05-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2008-06-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2008-07-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2008-08-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2008-09-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2008-10-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2008-11-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2008-12-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2009-01-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2009-02-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2009-03-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2009-04-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2009-05-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2009-06-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2009-07-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2009-08-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2009-09-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2009-10-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2009-11-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2009-12-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2010-01-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2010-02-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2010-03-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2010-04-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2010-05-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2010-06-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
2010-07-01,Canada,2021A000011124,Including overtime,Public administration [91],Hours,152,units,0,v1593846,1.1.393,,F,,,1
